Class,ClassName,S-O1,S-O2,S-H1,S-H2,C-O1,C-O2,C-H1,C-H2,N-O1,N-O2,N-H1,N-H2
1,AIMD,3.2205736638754012,3.3392119059691736,2.309860022505588,2.445716376534836,3.401883478307539,3.6439658351267252,2.7145838069008588,2.9900014984483327,3.18732065609872,3.6738711344311588,2.260207683325638,2.9681909992052753
1,AIMD,3.334617646458694,3.3723343103431724,2.3851536497837666,2.6178717987253393,3.4507411321609807,3.677967231878988,2.4788967775695947,2.9909568640443887,2.927212256020333,3.039915766306955,1.9894606152223195,2.157209945329974
1,AIMD,3.2158990727161263,3.3009958158043604,2.272504909881965,2.3892283675964725,3.4186914300309375,3.4938241343914562,2.6454373858742075,2.675630352764428,2.853046099607092,2.8656379938591185,1.900031245302495,1.9779674006006926
1,AIMD,2.8936434114656775,3.314132456640925,1.9725876316778252,2.4474745194053646,3.1266387193688283,3.599658933409285,2.5790631155590535,2.8525974590751493,2.858534646719911,3.0254842503011194,1.9569294330358749,2.1140397887106888
1,AIMD,3.43517784368116,3.48824730708833,2.494422236705704,2.6742785142508203,3.2533312035160487,3.2990658171747196,2.3241514235078005,2.773924453330508,3.0228812645113283,3.238249576465724,2.1796149650613654,2.811921642387373
1,AIMD,3.1649755910739352,3.3409726522623355,2.20723627475008,2.5536453629076186,3.5704779468051595,3.6972770637606884,2.907236099670083,2.973608703082212,2.9623671285405746,3.0527866619276187,2.103608846109673,2.1993326311126826
1,AIMD,3.0726242331388858,3.0862539207682147,2.1931120534121895,2.204807987679542,3.4429823226285037,3.44636616718939,2.66413933866455,2.7902676053662576,2.5730515367452784,3.332985342152646,1.7002473402725278,2.6122076115636195
1,AIMD,3.090018659999218,3.3480809968305842,2.3309208925620095,2.561753732160371,3.4122247336524762,3.6720399929596907,2.792937244049449,2.7934289307565585,2.8050358867089455,3.135091042733953,1.8387924009957641,2.1972294256774614
1,AIMD,3.0285301516026935,3.0943094223013783,2.1009159966627253,2.4939835328471665,2.960513806447623,3.6375716761617998,2.0926678278546578,2.6483515635873616,2.861596675828829,3.2394505822951745,1.9221368504774758,2.306183256486751
1,AIMD,3.1363011320427634,3.2916531562656077,2.2279281565799502,2.3997744178145366,3.1673076768977877,3.55898587805831,2.3629856121190933,2.7527429974663757,2.6834980494485934,2.783949598328249,1.821793556564213,1.9323832528173606
1,AIMD,3.0023285995747773,3.4425882889863733,2.104125396350127,2.4917024786259705,3.3235265214864693,3.7023938675132126,2.6502944591468123,2.762450876092479,2.776469703866381,3.058318229587044,1.8132544458528321,2.0869211254293334
1,AIMD,3.2269509621103056,3.2819690033503,2.458404774905007,2.486788418122547,3.2690284011220534,3.4102965812539563,2.5293039768869687,2.8794604810994544,2.7871318184680303,2.9417274240151388,1.807020384110418,1.9818456708490821
1,AIMD,3.035438628218425,3.341197259289925,2.321594445583409,2.5046677352892366,3.331290050704611,3.4973209611927216,2.631942001722732,2.76338266518644,2.767086220515472,2.8103479732426737,1.8215439896277652,1.834415551900597
1,AIMD,3.3576769573163325,3.4208011076282734,2.616488386752685,2.8765558979947174,3.230345530768595,3.3721607118656705,2.356786150816476,2.644659443026856,2.8256872949303764,2.8729567934224387,1.8517420936358144,1.8722399043303906
1,AIMD,3.0620764677415284,3.143996303682053,2.112987205361732,2.2221077263126,3.559284230904966,3.689186948888152,2.713048269965739,2.7733365466863305,2.9466960184520463,3.4530150738332397,1.9575654613983005,2.4644273338721643
1,AIMD,3.199971517983244,3.357230484603409,2.327406668047791,2.7395825105703406,3.551926280684503,3.5908915943934536,2.7017050413070205,2.710008199498832,2.78936618940275,3.0221015841297105,1.8528542140627884,2.042921651037964
1,AIMD,2.857700950469744,2.9094124050496535,1.9518157174475794,1.974142791113993,3.356570992812152,3.5412389574321743,2.628613618935857,2.8809758200808266,3.0328931087551556,3.4243602120449963,2.103595020535678,2.8821133848735676
1,AIMD,3.0387922914539183,3.092419680157942,2.0967715951083323,2.1093217732701377,3.2388792569536857,3.3057257937467956,2.5156828092002486,2.6109550799343784,2.905641087933185,3.3689036012146403,1.953246878140243,2.7047682789223857
1,AIMD,2.9650583390020198,3.1148089006262265,2.044874427242094,2.164949000834014,3.4131448928841164,3.6256288296425634,2.708520661340154,2.8817272888462475,2.991447555422451,3.116447709879973,2.129770557426938,2.2450494320069683
1,AIMD,3.2284084981604506,3.434430099727477,2.479727875938303,2.5393752644325738,3.356423037206035,3.6307221173818425,2.6837073252280583,2.9420043886938485,2.938329946700064,3.509018938894424,2.050743261396217,2.531477690702903
1,AIMD,3.243803065442322,3.4906883122743313,2.366463743563944,2.8025665861110727,3.1470372891114473,3.4147971459938415,2.466617497526262,2.714664819236304,2.6376001474236106,2.928582193360489,1.8060913008217094,2.0589870546508773
1,AIMD,3.148886701506153,3.242120126921505,2.227226292689342,2.4971287674724296,3.2782625953220745,3.3165069467829587,2.396806773042418,2.5677973135723122,2.802145064624992,2.878732739704752,1.8001131201809555,1.8969368474030661
1,AIMD,3.1159779461014367,3.2502256001980903,2.172314753520905,2.316444998023438,3.0773381150480064,3.5363244731603722,2.6614552614165463,2.719744142999475,2.9076473764389,3.009965773441453,2.0335552070760627,2.0761393552539813
1,AIMD,3.1587638963806643,3.1639421367060963,2.191929449989701,2.2334770302930607,2.98758023274175,3.457798741238809,2.0862359448410515,2.6456212991196715,2.7531262281424835,2.957235990920295,1.798018225189148,2.063343773654735
1,AIMD,3.0817626831090172,3.1985255210490866,2.2459701599365656,2.2516540613053326,3.5035345777538223,3.63804210835259,2.7443241784787067,2.8397201111825563,2.642103747768124,3.2418434096320747,1.698887579565273,2.3229120443780684
1,AIMD,3.27824747874865,3.5206510510737963,2.46118356337119,2.7511031222739115,3.2077899222501536,3.2547270868354055,2.381890309119363,2.418564341237786,2.77053639935472,2.895110326704779,1.8175870238939646,2.0388618397117257
1,AIMD,3.2256527661566703,3.423435496790831,2.2957428291236943,2.424104547338454,3.554502987690202,3.7248628356430586,2.5817845221284856,2.850363993386141,2.7911432549066446,2.8477378010451235,1.9064501161811953,1.9199812025171463
1,AIMD,2.7966713869241704,3.322866180029787,1.868231696989768,2.6017273727786754,3.2739599233716676,3.4376856186800984,2.5598623631792488,2.626067954050509,2.8669535456142543,2.880716958668812,1.9000580984074278,1.9278394487092554
1,AIMD,3.2256034882319193,3.2824650278175436,2.3979753574083458,2.447959891999474,3.151343263637353,3.599487497425888,2.349527206077436,2.628857708220928,2.7821692763547365,3.066594696921584,1.9310534691204597,2.1393960548389934
1,AIMD,2.942428939779321,3.0473746355169493,2.0576454817632657,2.220246942335493,3.1978972503089587,3.736914814235763,2.5270608111394015,2.856154532236331,3.066894539522795,3.088648014233701,2.114800492664277,2.2022276025688607
1,AIMD,3.2772061825573506,3.4983317653949286,2.3138091500201257,2.531027243791057,3.580255783880831,3.598765189671476,2.6894508846460137,2.8891958733945864,2.88198084690466,2.8899907327466874,1.9152981442539356,1.943600129553714
1,AIMD,3.173427011643146,3.26702364008347,2.24866483384524,2.271683725293633,3.532348666686897,3.854207992805822,2.6702890535330153,2.950260229091672,2.909540578549625,3.0313709206077375,1.9851489513522889,2.108417975351867
1,AIMD,3.0476428097908714,3.2125850344032316,2.11317261992202,2.2312682606116896,3.083111760197454,3.891368087190817,2.4311121774331763,2.984551209738962,2.9545065201324663,3.1238369946008944,1.9383486201491205,2.1899360586163263
1,AIMD,3.053655161625492,3.4117509613191777,2.118633861652135,2.475829723683103,3.4065436997598986,3.4128150859783535,2.613116950348636,2.6477171269654796,2.9895703596091328,3.121269583754595,2.016161726794225,2.1942904359116637
1,AIMD,3.1614411193209153,3.25122976876406,2.4114542817538855,2.4516547312519985,3.2153746351608468,3.6030002477766647,2.7076296506275344,2.774306153307393,2.8352233490117955,2.996630353739372,1.9864801218039208,2.026723540891383
1,AIMD,3.2864025347552945,3.369630002634148,2.289388727147812,2.4426822472972645,3.5056485667085036,3.6966972212099423,2.717375931343393,2.7651099289230423,2.828712117573295,2.8925209998131165,1.8947076280738788,1.9747943755705988
1,AIMD,3.048862127373516,3.130436975516482,2.30899943862122,2.4844838855799343,3.3129582005524436,3.4095602577060893,2.428016920433637,2.7806126889558054,2.63663670760286,2.899481187380877,1.7841072766107424,1.9879404023989424
1,AIMD,3.210902341160118,3.212828631933181,2.243800202878637,2.2840404038958897,3.046212903527019,3.6800004658749175,2.2269315166176993,2.7025889404163945,3.021814613385363,3.1732504349023336,2.148315124706602,2.324213572223681
1,AIMD,3.1496282644247797,3.2741528227626393,2.3586004317941858,2.3991027070975024,3.0832344886172915,3.4083690960372675,2.2502269684251934,2.5349420400819733,2.718997188018608,3.0593554832980803,1.742975318691624,2.0815096672308946
1,AIMD,3.2758139998074176,3.37428516051305,2.2915644725223814,2.4306163972332344,3.3739656996066545,3.7214583811849056,2.6383504490907024,2.815956031387171,2.8398490202929025,3.2276127104303196,1.8907263535231795,2.328778059058187
1,AIMD,3.0831733517670497,3.2711772854804,2.087578143995197,2.45119803875018,3.0694186368004903,3.7014522675635053,2.555368405812161,2.772153522816781,2.7073884901937033,2.9706546270937255,1.774918285703875,2.0138109304796177
1,AIMD,3.2686277624166116,3.33575938025012,2.3795659466527286,2.4192524556967845,3.3184988690308637,3.6190042458899883,2.765134764473481,2.978964344821476,2.762270252163047,2.9289447938240087,1.9673605629461859,1.9710847620823104
1,AIMD,3.241067601099714,3.301593631858689,2.2601690353704433,2.6612682206092595,3.158291787129434,3.342117226958353,2.560769279596386,2.6521691249897525,2.977470643817727,3.1599575369552815,2.114643547330922,2.484732090765674
1,AIMD,3.0201618417723,3.095647913965178,2.117710038780738,2.162865911172536,3.3391347965497324,3.5977149905783588,2.6750196410185616,2.8444454650115305,2.980074636083169,3.0849853185830627,2.0332838925439267,2.1318660626400363
1,AIMD,3.170127663441562,3.425764854294222,2.2224163390860885,2.743680882491088,2.960299649685035,3.436101621671781,2.185496759478078,2.6443984708073565,2.9376911494514677,3.1096621971245626,1.9773577389721302,2.1761813483307177
1,AIMD,3.13138604000256,3.1711237383732,2.1505619873485617,2.4418931560711807,3.4623058642402738,3.689647771366481,2.551249326597157,2.7436119304699846,2.7483646482502477,3.0026569808660906,1.8129933414848334,2.1588784805871937
1,AIMD,3.100004307131626,3.2409288451482596,2.2695029434032845,2.2717437225342465,3.0336934094799997,3.7081094605787768,2.287698836023729,3.0733107733952827,2.9301982974532765,3.559158246693964,2.0256041131685114,3.01479326734602
1,AIMD,3.253695277283588,3.274283837676018,2.347090084147974,2.5430977925281506,3.3252792459955773,3.4057840728851683,2.4583570249703097,2.661360889291021,2.767836490198635,2.921688568432474,1.8284727191196135,2.0010947801194603
1,AIMD,3.101678698972624,3.145161722085001,2.2370641531757287,2.302484856173306,3.300439660985035,3.364538833201244,2.452388661516778,2.578751763367259,2.8966142713576337,3.155924622166509,1.9440748877633904,2.205633870234183
1,AIMD,3.1956217030756946,3.396657554934061,2.527306752982067,2.650250537370176,3.10024838606795,3.4034215207519223,2.4909876277145044,2.6290402062773155,2.991653025684853,3.0083454396675284,2.036025956783815,2.0673373401498862
1,AIMD,3.2836584143885297,3.352837633092649,2.3111137587064454,2.34536998046375,3.652967543989465,3.7280702854719143,2.774011947939393,2.9072394058423847,2.922841436428892,3.1179483908178804,1.9821730481899615,2.179798431655132
1,AIMD,3.2302780225140886,3.3713302793395687,2.256799288284238,2.581130455730272,3.2449392777578154,3.5340990543954067,2.5512715115751696,2.702620849066297,2.8090932010955916,3.128995624292194,1.8494607893372574,2.21225514448083
1,AIMD,3.0763866408119998,3.25868439981923,2.140654663661463,2.3303317723429857,3.3111509399170265,3.5142914098090485,2.58925550253959,2.628899521795666,2.8194720316290667,2.8686670027930576,1.947508451493614,2.062757673513349
1,AIMD,3.3575016739821595,3.449457200077629,2.758864455936933,2.8145234084947237,2.9083299989643856,3.6177144389852662,2.1317392496104124,2.834773021686687,2.9662832928231944,3.0902914848408023,1.94182110457571,2.174122161621447
1,AIMD,3.16620630429279,3.2660125205786747,2.260229711426704,2.6742666125101575,3.49010434665018,3.6202833844396407,2.586423743321621,2.6440623991393974,2.730566899666584,3.135317518932294,1.7303051029425023,2.351118880648894
1,AIMD,2.972170756001066,3.223008605147518,2.0088622544446326,2.3367113933576733,3.3677342260288103,3.4847867120638556,2.563379609260755,2.565850837784653,2.7032864364796856,2.8371602243952427,1.7258842843004059,1.8700470012520205
1,AIMD,3.2953734914807593,3.296660419802158,2.489405344293304,2.7702048290845696,3.153800798455711,3.213220060596483,2.5979559155009406,2.7607987066760424,2.7885699198967755,2.996983926693795,2.0367806882265334,2.1631198445977087
1,AIMD,2.9930892143352184,3.2637751318029413,2.0618974810631108,2.399086234017604,3.227924742300557,3.264913037499394,2.4145749732770336,2.740410905081455,2.6756991104632726,2.8102900485961704,1.7459901060945038,1.864744549384891
1,AIMD,2.9267850178171555,3.0524984898114043,1.996759343618898,2.2067285922513245,3.4708903758646694,3.620855385066804,2.6477928808174216,2.7247615421850186,2.8333210608533417,2.9806827701927703,1.82912935910308,2.1157224501338687
1,AIMD,3.0322565293564336,3.2835491359656395,2.153476563952354,2.4907861765145296,3.369890340498461,3.482836830750872,2.491763187162211,2.7312890755449173,2.7675228195634034,2.9873355600924354,1.801918570628543,2.052058996224886
1,AIMD,3.0968097918850894,3.3123365849534325,2.171149203691828,2.473434717743111,3.436067388485407,3.603250460857351,2.681145060213889,2.723404889309964,2.7414831065775673,2.806014492232096,1.7630028463841507,1.8856835606293252
1,AIMD,3.0269770448887976,3.048434694006905,2.0582869436770825,2.213807026482595,3.5153292128207343,3.573385798961224,2.6983940941431395,2.7194142964348025,2.756836243293509,3.001527955705093,1.7947112133590049,2.0242061285545816
1,AIMD,3.0644353657481376,3.4211392251771624,2.1353986514277445,2.466160205646051,3.7366531686916318,3.782343214390412,2.7436989354393586,3.0100284406191578,2.8929432750296518,3.001180227629618,1.9322489407154628,2.099689179278705
1,AIMD,3.2128838536302893,3.371083809443656,2.3380577203365704,2.720070144293124,3.305684495198876,3.450763682083213,2.474591733169459,2.5489157609277555,2.900914354950487,2.9055666905756676,1.9316105169803288,1.9555485510176172
1,AIMD,2.9105318785896155,3.077672581163009,2.0278563060715245,2.160429867006408,3.2674381854967884,3.4990851133798615,2.69546359001541,2.7724403145032306,2.8273271732682246,3.0996384227401723,1.828801056007262,2.130141368543389
1,AIMD,2.9869272948376593,3.172195706012317,2.0744539125443415,2.3117619717742386,3.4980327387182397,3.5723922159861194,2.5101806436372174,2.661270777370586,2.6766606738295566,2.818405862398021,1.7144633636685698,1.8320605496649116
1,AIMD,3.1591027066878814,3.2040550262145326,2.305533645430236,2.334826828014175,3.381505319777499,3.648254237580559,2.6951168955444156,2.7123739140674163,2.8670786095717458,2.9343741283936926,1.8903264683661707,2.040321534703051
1,AIMD,3.1157278980020497,3.5817209817450157,2.443373879320415,2.6175443343116322,3.1508640435391664,3.22285244142683,2.333603775981336,2.6560623571604896,2.8459387893159236,3.0371362862091202,1.9460112848946645,2.15025106153798
1,AIMD,3.114425467640601,3.157032102790912,2.482985917262804,2.744060358293866,2.979876703777672,3.6942122555108745,2.776131344310176,3.0083640131018,2.9181870701754886,3.123895353078366,1.9275185290936698,2.2616441845850406
1,AIMD,3.045755132524183,3.0520391537470615,2.099055426682021,2.593071523824109,3.07583935562561,3.1474755779649515,2.6383787794875677,2.6390878188526408,2.924348097038377,2.9570861228107908,1.9750880512550744,2.0806935499299786
1,AIMD,3.098951948890908,3.2504257538233605,2.176227363875263,2.309475683292372,3.50574432418755,3.611447747592042,2.717257823911488,2.865547053043696,2.9234476385131365,3.0281715681431756,2.000783706583689,2.0371377197562923
1,AIMD,3.284527142233295,3.3868427953241125,2.336890008289007,2.399177364169395,3.6053537654909187,3.6822783285168277,2.668238599364073,2.8879231331299136,2.8901972468587886,3.0554169927917947,1.910700993652303,2.166474392518522
1,AIMD,3.1989015519150152,3.2757778428073103,2.2585421419969696,2.3093465620776104,3.3965013795626926,3.571716001284528,2.7152238003594933,2.8219785667419113,2.780532798681066,2.9483158131274902,1.8319095091677018,2.092095652774489
1,AIMD,3.079856864137193,3.2419141511504836,2.211058378304095,2.484888671949902,3.49860053549368,3.622223583788266,2.5645828871314484,2.9126714457347305,2.943519937547132,3.136804784351101,1.9910193626268449,2.1808339798364713
1,AIMD,3.1823590742254395,3.29894257887468,2.327234963550822,2.3296117161751915,3.4118719488386495,3.4649599910109488,2.677103122716871,2.733886877435809,2.8025291885863477,3.0642430096738353,1.9008158336724919,2.158847025804903
1,AIMD,3.1590390446665992,3.452085650783305,2.4001447812113708,2.653649932286904,3.3359011733758503,3.365312868581423,2.536615658377763,2.6811210990523455,2.8105305756191705,2.8592595085820576,1.8671638852009298,1.8699363383181644
1,AIMD,3.3037416293694943,3.307856284617297,2.3293256358872156,2.719688145004377,2.8477216218699946,3.494453881222561,1.966343017236705,2.6969586316405123,2.863747899734904,2.8955410287931587,1.9594807729802861,1.9652335524164113
1,AIMD,3.194347486351167,3.226828326304271,2.2003834721792033,2.21195255244925,3.685379049657739,3.724073180141429,2.756672470786225,2.8303196189794853,2.807225972693982,2.9472668216950204,1.8566263978922573,2.0420520508487163
1,AIMD,3.282585515766692,3.301759543000031,2.4000595795099144,2.5967115214657484,3.457726348185443,3.568222748736641,2.6065632669424446,2.7018397375131724,2.7656391579333843,2.7967591131988137,1.817885103135741,1.8393085346978966
1,AIMD,3.1575016354391985,3.1858885260885956,2.199060297931714,2.3655887742239177,3.4563997761508385,3.533352314247158,2.65545123952372,2.6790328582598724,2.956632152705693,3.067867308892286,1.9918301361513258,2.1930411681495916
1,AIMD,3.1476005319783256,3.177692628474823,2.1936187932150806,2.333084628407063,3.5149838874923476,3.731476356213372,2.708604644773957,2.8448425055007416,2.8553484215695013,2.993465673452033,1.9531314877993722,2.038698189021465
1,AIMD,3.3774119582073747,3.3930451045544863,2.3688783596755463,2.4553538015933576,3.586119611503971,3.752037210314111,2.678330350223016,2.8452267998961385,2.911024606675304,3.0253884998869376,1.9541904572547009,2.27167433093414
1,AIMD,3.1112948695675384,3.313805892921529,2.1379165139565295,2.486677298100393,3.2709780956523113,3.5187653156382015,2.3433609127434685,2.8119988312830233,2.625468141414644,2.9657435534055048,1.7347263405726454,2.0924058111751034
1,AIMD,3.2739043973312154,3.293089683026571,2.3463796355710556,2.377809531068303,3.4750335988902323,3.706214015562146,2.7088181995765837,2.8371241893798382,2.872348718646521,2.9807283135298017,1.9025100373659616,2.06015541655185
1,AIMD,3.339785635895211,3.5586841085300422,2.3778316644301456,2.686604355789691,3.068853601267842,3.3778431717105604,2.167967504311236,2.7885562002730744,2.787944245907101,2.9684782187698944,1.7876436037322925,2.1710677814116854
1,AIMD,3.15829039914378,3.518872412863801,2.2380062309784874,2.660597700501289,3.1464602849430743,3.2193007607847854,2.64876844366718,2.664302797703958,2.812700595336798,2.9907112661746775,1.9719136099871195,2.132903294490174
1,AIMD,3.0722473427971706,3.2448343987363533,2.2238072818307213,2.369613236506751,3.4804653184379317,3.5850621577812207,2.594786864644385,2.734052510853442,2.746877798317522,2.869172630051555,1.803369497061426,1.943365770227905
1,AIMD,3.2301176097047244,3.344029652148654,2.3233706456030045,2.5875222249071026,3.623324602985756,3.647677435054721,2.733619449827355,2.7553468708798037,2.6933019997935665,3.1339199337184684,1.7706252291167988,2.3401870938689084
1,AIMD,3.0760795996772954,3.159779549745069,2.114173316895023,2.2681552327457073,3.4517534085029995,3.7090910362333123,2.7464880572044206,2.795834143488112,2.6522716883599005,2.9918417007621025,1.7110211133825568,2.2040827090709105
1,AIMD,3.1461567652957734,3.159747683707729,2.1636158957486384,2.3317961845174313,3.586354148229327,3.6061965382517402,2.705744233781772,2.8208927198937612,2.8605249829876915,2.8841946152758653,1.8742516641678235,1.9300690028316343
1,AIMD,3.1138263538129882,3.6013900469651507,2.2719254659248826,2.8268767033434066,3.0250094141293946,3.19203775949461,2.2448253218590444,2.6062116557611437,2.9307633576188072,2.951546998346993,2.03312882918399,2.2768634162939416
